accuracy,failures,budget
0.94,3,50
0.88,6,50
0.9,5,50
0.92,4,50
0.92,4,50
0.92,4,50
0.84,8,50
0.88,6,50
0.9,5,50
0.94,3,50
0.92,4,50
0.96,2,50
0.92,4,50
0.8,10,50
0.94,3,50
0.9,5,50
0.94,3,50
0.9,5,50
0.88,6,50
0.92,4,50
0.96,2,50
0.86,7,50
0.92,4,50
0.94,3,50
0.9,5,50
0.94,3,50
0.94,3,50
0.92,4,50
0.98,1,50
0.88,6,50
0.94,6,100
0.91,9,100
0.9,10,100
0.94,6,100
0.94,6,100
0.89,11,100
0.91,9,100
0.95,5,100
0.96,4,100
0.92,8,100
0.96,4,100
0.95,5,100
0.91,9,100
0.92,8,100
0.92,8,100
0.9,10,100
0.92,8,100
0.92,8,100
0.87,13,100
0.94,6,100
0.89,11,100
0.92,8,100
0.91,9,100
0.92,8,100
0.95,5,100
0.96,4,100
0.87,13,100
0.95,5,100
0.9,10,100
0.92,8,100
0.885,23,200
0.915,17,200
0.955,9,200
0.94,12,200
0.92,16,200
0.89,22,200
0.925,15,200
0.92,16,200
0.9,20,200
0.94,12,200
0.91,18,200
0.915,17,200
0.93,14,200
0.935,13,200
0.925,15,200
0.915,17,200
0.9,20,200
0.925,15,200
0.92,16,200
0.93,14,200
0.935,13,200
0.94,12,200
0.915,17,200
0.94,12,200
0.9,20,200
0.895,21,200
0.91,18,200
0.905,19,200
0.92,16,200
0.925,15,200
0.9175,33,400
0.9125,35,400
0.9275,29,400
0.9475,21,400
0.905,38,400
0.905,38,400
0.91,36,400
0.9125,35,400
0.915,34,400
0.9175,33,400
0.9375,25,400
0.93,28,400
0.935,26,400
0.935,26,400
0.91,36,400
0.925,30,400
0.895,42,400
0.9275,29,400
0.9425,23,400
0.9,40,400
0.92,32,400
0.935,26,400
0.905,38,400
0.93,28,400
0.915,34,400
0.9075,37,400
0.9275,29,400
0.915,34,400
0.945,22,400
0.9225,31,400
0.92875,57,800
0.92,64,800
0.9125,70,800
0.92375,61,800
0.9125,70,800
0.92125,63,800
0.93125,55,800
0.9325,54,800
0.92,64,800
0.92125,63,800
0.89,88,800
0.93125,55,800
0.91125,71,800
0.9375,50,800
0.90875,73,800
0.9125,70,800
0.9375,50,800
0.91875,65,800
0.915,68,800
0.905,76,800
0.91875,65,800
0.9325,54,800
0.92125,63,800
0.9225,62,800
0.92,64,800
0.915,68,800
0.91625,67,800
0.93375,53,800
0.9225,62,800
0.91375,69,800
