time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts_energy,carts-db_energy,catalogue_energy,catalogue-db_energy,front-end_energy,orders_energy,orders-db_energy,payment_energy,queue-master_energy,rabbitmq_energy,shipping_energy,user_energy,user-db_energy,carts_energy_Anomaly,carts_energy_Anomaly_Score,carts-db_energy_Anomaly,carts-db_energy_Anomaly_Score,catalogue_energy_Anomaly,catalogue_energy_Anomaly_Score,catalogue-db_energy_Anomaly,catalogue-db_energy_Anomaly_Score,front-end_energy_Anomaly,front-end_energy_Anomaly_Score,orders_energy_Anomaly,orders_energy_Anomaly_Score,orders-db_energy_Anomaly,orders-db_energy_Anomaly_Score,payment_energy_Anomaly,payment_energy_Anomaly_Score,queue-master_energy_Anomaly,queue-master_energy_Anomaly_Score,rabbitmq_energy_Anomaly,rabbitmq_energy_Anomaly_Score,shipping_energy_Anomaly,shipping_energy_Anomaly_Score,user_energy_Anomaly,user_energy_Anomaly_Score,user-db_energy_Anomaly,user-db_energy_Anomaly_Score
1701363226.89,100.863441464858,45.39183856502572,12.904484532466064,8.33742223006746,32.48121624059565,83.8786998875529,0.5756972220319932,0.4561261933345966,0.5122161677001467,8.41487701325664,0.41152996205291,9.260132016544173,3.776584775228102,13213754.951020287,3017014.7391715827,341345.27647254505,5712568.098440037,6793198.090661774,90536807.97494562,2327079.527449324,527861.5085842481,127163345.58714987,10929811.098830216,21907134.64136269,1089868.5553777528,3166497.053482533,2487801.256045585,313601.41273233254,6358.573731736993,30276.92211522357,2391489.2212160574,41467509.237590894,0.0,4078.0606241273767,52389154.51872463,6449777.182295489,446.9310291838003,2299.9376330292803,1379822.006515328,0.0,27387.53517206083,0.0,0.0,0.0,26424355.569669005,49.99894697181194,0.0,0.0,0.0,0.0,0.0,197.8830285991137,5.807161595396359,2.1533135042749603,0.8398851965456023,0.4935369458841139,1.8043812752312292,1.5931299666204544,0.1732746709469515,0.0730691173272399,0.1451019724114712,2.2169399445353504,0.1534460685634844,0.8492478606747326,0.3089788370163948,1,7.9502372139214135,1,10.882004301386477,1,13.869739832854187,1,6.3628475449300055,1,14.041583714518612,0,-0.5963206716597327,1,0.18907581155587394,1,0.017492843531755398,1,0.14088418771989808,1,18.212223821809285,1,0.16066108127873946,0,5.456381834254536,1,0.058830230879661494
1701363256.89,242.5689136756597,137.66535625696926,35.56761050666897,23.088015640521814,87.71837158906486,303.3431031721082,0.42420610022493,1.45392975163733,0.4893313063019383,5.068493138993229,0.28080103921719,24.771572245873244,9.992618782550936,8672166.399158204,740689.2130492117,787261.6750991779,27606120.64306088,7966932.774220346,192465167.95040867,772085.8523540394,153696.0335846472,43969909.532665074,6557643.043527942,18560123.12817008,1655454.4710974626,3279309.70823546,7326795.839475721,2455231.453301563,5083.527334077423,5216373.555006879,7115720.527080019,139604707.14634243,0.0,9810.5495729972,30642281.956588697,5521338.518996544,524.0519227917837,6632.972264972424,2656264.19108199,0.0,77465.93015120915,0.0,0.0,0.0,56182443.30410028,148.45753306588963,0.0,0.0,0.0,0.0,0.0,148.31207877147023,13.334738712415522,4.939569365839598,1.6517969948368438,1.0560357145751018,3.2953614214520948,8.33700525463397,0.0478617835188494,0.0774968996760306,0.0515242100599799,0.8253116916312108,0.0360742537557837,1.0580243584203624,0.3685412500603325,0,-0.009017157365969197,0,8.102724030923632,0,2.8644843763177192,0,0.2377511880211003,0,3.444720940950166,1,40.349462043322895,0,-0.0073030725060760915,1,0.01325875094325113,0,-0.0026530665234361095,0,0.7292837583127607,0,-0.00683372957939099,0,2.8290807540706595,0,0.03940702027218748
1701363286.89,251.2282852806016,167.94478921686047,42.23325774858435,27.11217443005537,102.43967197604044,378.2075417329791,0.3414435613350834,2.06394084263932,0.7853350839296583,3.774505768110344,0.2338218077105333,30.166094380073577,12.623678109063247,11071527.407341387,118777.82315106376,1177304.4265278303,42921341.86423864,9461691.669095036,221390002.241115,656404.3497596317,5605.206173743713,57798483.65728857,6910532.885461506,21973890.93622579,1850319.1878824988,3714077.6847365303,10881858.117358,3992794.14888205,8153.77900338014,15253413.124892412,9440977.671253558,152969093.1369669,0.0,5568.974398408948,57518432.27212873,5818808.473854606,397.4191964853146,6368.878683597992,3488582.259622335,0.0,92525.17801028666,0.0,0.0,0.0,66122436.175617695,233.59719582322523,0.0,0.0,0.0,0.0,0.0,86.75776856069432,14.045807363636364,6.479525772727274,1.514205515151515,0.9277401666666666,2.8960004696969697,12.766321805727069,0.0161599090909087,0.1036444042401513,0.0554569017065653,0.1801362575757572,0.0120376969696967,1.077112529549242,0.4837559652176765,0,-0.030427745939984874,0,1.8415258627563276,0,4.370759190290443,0,1.1639413717167955,0,5.847896356496616,1,40.459366597585756,0,0.003747541035984625,0,-0.001979191036532768,0,-0.0009148067980362384,0,0.21845889262451834,0,0.0003107176095795694,0,2.620686492042438,0,0.007885056670471124
1701363316.89,237.87669066024455,166.22805350019,42.1816884168636,26.739545920103826,100.85275509170648,349.7424358151527,0.3245183562752383,2.0502661399386137,0.6734820298279383,3.7923054039394017,0.2053445862462966,29.470407664596294,12.421695371746551,26872213.783969447,107068.68858111312,1516679.9692279596,42792049.10446511,13789684.101441918,209068434.739725,222471.73606272627,1265.4856370860848,75107470.54858215,12784792.967467949,9193278.936436225,1860082.6528540167,3158792.3391923835,21642488.54673275,3329890.226452108,5046.7420010069145,21003745.244970072,13605344.784304995,144393233.33370712,0.0,859.5432664048673,74743250.86948554,10764814.207078973,209.41891357734107,5070.715685205758,2967622.1730402666,0.0,91930.98095553092,0.0,0.0,0.0,67765770.057009,112.83602842760456,0.0,0.0,0.0,0.0,0.0,86.83181290531557,11.2798065,5.192249515151516,1.4888213939393935,0.769852121212121,3.5443703939393933,12.903380651515151,0.0189114696969694,0.0963904999999998,0.0478703767247473,0.1502362121212119,0.0110842585686865,1.1912999999999998,0.5535096515151513,0,0.0014027061787960093,0,7.293101101564352,0,4.670166634241987,0,2.713524798672225,0,2.1956091555061334,1,40.45936675262106,0,0.0018164358170622563,0,0.0005734935799566188,0,-0.003929790276082201,0,0.37327010914293624,0,0.0008849909773829268,0,1.4976443163941155,0,0.019249209642920873
1701363346.89,240.25612397261352,168.9899356053734,42.05186853598537,26.858953629168933,101.95426049053026,339.4978924992736,0.3312147544567516,2.050500874564252,0.2833485822698116,3.876040885862084,0.1958212585889133,30.578663160146803,12.942579439532857,28216449.40486506,109149.67769939823,1883449.2551001648,47479264.99469554,10642330.41438754,234762063.0309809,223323.0086767056,185900.44985753464,43561311.47351237,12370635.317877823,11497624.403944,1858566.0197514284,2395707.2495718286,18109841.544698905,3536009.7647934337,978.2584268402252,25616175.71542124,11163794.242129715,154907836.81203076,0.0,804.3383647161814,43349889.97732247,10416059.668451006,74.33502526734522,3287.425300982292,2251628.7171043563,0.0,93233.87030142309,0.0,0.0,0.0,68851389.16721933,49.528554574883856,0.0,0.0,0.0,0.0,0.0,75.24476832786993,9.560930460048285,5.080314120115191,1.6775129024299942,0.8686257052481835,4.73028074056701,15.548487424050142,0.0194786378016004,0.1138913104939431,0.0174063140288009,0.1326381146933498,0.0130824265470234,1.0932100549109507,0.5169923131125808,0,-0.017742041826529942,0,7.676063451153862,0,2.606316267831808,0,1.6932813941781575,0,-1.0440201562498572,1,40.459366966871954,0,0.001441345213471834,0,-0.003393222535635232,0,-0.0018887072239763825,0,0.4717344822213221,0,-0.0002930619046708216,0,2.449420066112438,0,0.03076647044174763
1701363376.89,247.2734673460918,172.48454079262726,42.76252877035615,27.622096886903638,106.49406555005936,336.93186223488345,0.3437462072463233,2.098766717476625,0.2217020698440749,3.839188547619943,0.1839188997323333,31.88470935835265,13.571409883053,20988501.522353467,117535.74381037377,1793534.7112987218,53002937.87603895,9913710.263112905,238695312.45728385,885465.3265670101,215428.62583515336,8828965.38355347,10100670.701931331,19710525.679340933,1606696.8880556335,3484372.526051546,6100276.901259975,4118067.8837860734,746.5217580274444,21138855.62607732,8676085.38530462,111312693.1642512,0.0,802.5562889558663,8786080.27674346,8504087.616695993,187.03565510399332,1749.5324113066472,3274555.291145654,0.0,95131.88037954064,0.0,0.0,0.0,80029043.47768013,74.23950428204496,0.0,0.0,0.0,0.0,0.0,86.49852147276658,11.492790803030305,6.87157793939394,1.6905968787878785,1.0580184999999995,4.581743136363635,17.953014242424242,0.0208355960636361,0.130553833333333,0.0131864393939391,0.1479821515151512,0.0124128984497472,1.4432522424242424,0.6794768333333331,0,-0.00035809545834730727,0,0.6617144556219579,0,2.4779513101794137,0,0.22591105808577083,0,-0.8818077444461956,1,40.45936696687289,0,0.000575786398471223,0,-0.00021182114853246503,0,0.0001803211274236105,0,0.3855788195264367,0,9.081187403126023e-05,0,-0.1630026045659747,0,0.02522102459069997
1701363406.89,250.47496456214108,175.30376508850807,43.24177604178296,27.90853715306352,108.05474661114648,326.95661919075263,0.3469082849458416,2.0957520855732064,0.2426201014182349,3.758893021897839,0.2237744347480333,32.33307501551487,13.781726129491792,10021755.918731214,110046.3875540291,1589961.0813814998,50399118.2684837,12035872.052530564,214799835.70672548,1330797.6902614029,370836.408314147,4330379.782651298,10452982.929665998,17399484.482277278,1675327.914128403,2842354.2053622496,56830.8201739387,4101341.869479144,730.7546475787744,21225997.448845938,9710860.486114696,73731727.19296804,0.0,411.9665332946869,4309265.233026174,6979005.506761889,2293469.825247087,949.4181384154411,2671088.2686369405,0.0,96785.3547289275,0.0,0.0,0.0,60747199.962244056,12.438354833224013,0.0,0.0,0.0,0.0,0.0,74.98242426547257,11.560620461243772,8.052773440914654,1.6658696973300404,1.3020485903911656,4.736476481531008,15.63613648988558,0.0191484808802962,0.0951780355010152,0.0106997449670343,0.1436976043183937,0.015765133047858,1.2066577655275617,0.6793030960211223,0,-0.0016983455023868999,0,-0.16488031195685693,0,2.722247283875582,0,-0.6289611166496272,0,-1.0491506027226052,1,40.45936696687231,0,0.0016587369117928574,0,0.0011256202639344792,0,0.0016030510507221152,0,0.4092211087805637,0,-0.0017214154141242943,0,1.3633820763498719,0,0.00713709951314645
1701363436.89,251.10979437610305,175.05675769090465,43.28574165506772,27.59521795302461,106.018239974847,325.1726359790087,0.34105242594324,2.026399477666035,0.2524847153943366,3.730185709383401,0.3248103611003383,32.413713355505024,13.75743087919706,8681483.355749736,105765.084864623,1429888.57207366,49991532.350353576,11226113.242200617,197712438.252587,1654440.315336774,339305.37244784273,26378925.554803845,8710692.971193776,11544304.369617105,1773066.4591985585,1815660.632102993,3674990.97995426,3756640.613341253,456.4092542844834,18891630.440806866,10211040.214182472,45379212.22751848,0.0,459.8358311958812,26250697.18602069,5802054.900596254,6805592.5203935085,533.6668733872992,1706296.0964952477,0.0,97198.19215514662,0.0,0.0,0.0,62828209.96607893,49.63728469455449,0.0,0.0,0.0,0.0,0.0,61.98575226993757,11.454956545454545,9.554805575757577,1.7228192878787878,1.1544499696969697,4.277925287878789,14.800707318181816,0.0186124999999997,0.0737890909090905,0.0123844999999998,0.113100333333333,0.0206841910441917,0.8277276212121208,0.5815790303030302,0,0.0002771360825359892,0,-0.17840555933523916,0,2.1706030313317157,0,-0.2561073729967376,0,-0.32821292454788775,1,40.45936696682926,0,0.0020173149164435245,1,0.016771773019975456,0,0.0006226555434523107,0,0.5873905728465232,0,-0.0038839890508342023,0,5.760268537886091,0,0.001541072309169833
1701363466.89,250.70410326138767,174.69917914233372,42.62553931749608,27.434253622171724,105.57417455505394,323.9836608884457,0.3430309903931116,2.0036159565320104,0.2487274358848216,3.7159583141204617,0.2881596990884233,32.49013042562452,13.765505900685575,30062432.5110703,108100.07111597856,1512277.740087142,58640992.82555905,12772333.094624674,220223075.0179206,1105220.257441678,277761.630861288,17607565.929171477,9808616.90108831,3440708.719807808,1785976.4389067127,1256125.529165668,7410464.60876721,2962623.772039859,335.8547424451406,16720826.668009596,10942159.425586645,49507765.930368006,0.0,533.9512308333586,17522010.234174233,8260342.841603309,3401392.9959778506,722.3773395727691,1180669.5632601967,0.0,97112.23504420534,0.0,0.0,0.0,78555616.0922757,74.53174596155596,0.0,0.0,0.0,0.0,0.0,74.81707320507658,10.57891490909091,8.617520651515152,1.8851958939393936,0.8413989393939391,3.63406303030303,16.048839954545453,0.0176081969696966,0.09656503030303,0.0151865920378785,0.1563211481651513,0.0181198800489896,1.0999810606060605,0.5807250606060604,0,-0.052606574423428754,0,-0.00566272446688032,0,0.822857577015192,0,1.9579064751868884,0,1.7948879920070695,1,40.45936696687283,0,0.0027080771495562317,0,0.0004969751305168302,0,-0.0008545405414110974,0,0.3404880957316152,0,-0.0028303534611993086,0,2.3786206691235066,0,0.0027495092505810947
1701363496.89,249.6189164002582,174.13837458610143,41.84192347824185,27.43222158940952,105.8975964647324,323.9303989969785,0.3408354164484049,2.030478829767658,0.2163540100725716,3.685819003069318,0.2453825836925866,32.093746823749335,13.63090777640288,30052461.973387983,111953.38785948989,2006270.348375692,50469169.504020005,11817196.104489088,220503613.0748272,1329849.5538649273,246792.82333722012,1757.8277157331602,9467922.996272797,2370.781091005196,1723313.8370538924,1925826.6578989448,2490644.5775581924,2223060.540208299,635.5246672105158,13199020.923963932,12365790.58865734,53575786.25042892,25.03355827276086,370.99183215327895,1757.8277157331602,7973970.430718812,2370.781091005196,742.687503869227,1810011.090443848,0.0,96878.46372258,0.0,0.0,0.0,82294081.56346482,12.649002532271012,0.0,0.0,0.0,0.0,0.0,62.0572192016356,11.400223424242425,8.200596954545455,1.498232939393939,0.7713055909090908,4.046986757575758,15.06970215151515,0.0182081818181815,0.0923202878787876,0.01155203030303,0.2070683990409088,0.0156071073237372,1.432997424242424,0.5391684696969694,0,0.0009943632201583341,0,-0.11464162601931349,0,4.558419619709781,0,2.697327879152475,0,0.2838572775728281,1,40.45936696686159,0,0.0022924474040380005,0,0.0025691140405683655,0,0.001098431460789584,0,0.09255039782772911,0,-0.0016421482480666327,0,-0.11877633987975855,0,0.003471666516868366
