time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701124051.314,0.00707594669102,9.05762872006637,1.3916421365,0.0141950260328099,0.1612996284305499,0.18016996023026,0.18919237766624,0.03930654286823,0,27032373.918061167,12677256.533333331,0,13576382.017511588,9368204.405542338,5661135.139124659,385365.6459661368,0,7772177.726485862,399496.53333333327,0,0,3942.252165543792,4383.496937043325,0,0,0,1802.24,0,0,0,0,0,0.011702899221212,1.320222389512121,0.212477190784848,0.0156737268878785,0.0826333636363635,0.087642909090909,0.084176727272727,0.0,0.0023405798442424,0.2640444779024242,0.0424954381569696,0.0031347453775757,0.0165266727272727,0.0175285818181818,0.0168353454545454,0.0
1701124056.314,0.0070960145296499,32.25251697666558,6.28107860210495,0.01415147601805,0.16175757165059,0.17437976269902,0.1847705810154599,0.0285747050257599,0,25353367.33175516,15175954.435699409,0,13335056.561494814,9300106.965757256,4437413.425265781,406051.825853185,0,7297445.789651673,2446969.863417691,0,0,4209.964476982166,4657.653917657889,0,0,0,22347.446224171938,0,0,0,0,0,0.011702899221212,1.817759881563636,0.2434806511575755,0.0156737268878785,0.0829724545454545,0.0901175454545449,0.084515818181818,0.0,0.0023405798442424,0.3635519763127272,0.0486961302315151,0.0031347453775757,0.0165944909090909,0.018023509090909,0.0169031636363636,0.0
1701124061.314,0.0071052903467699,35.33069978877552,8.4727129086003,0.01332103495752,0.16241303418409,0.17711194147811,0.17496599622663,0.02936080420894,0,27781552.0186767,14953563.664680636,0,13482457.749438182,7590778.539526164,4637908.018775948,0.0,0,7996348.854014193,2406536.3009109185,0,0,4291.212527799732,4872.158296224588,0,0,0,24330.17620746482,0,0,0,0,0,0.011702899221212,3.308433743457575,0.6136428894545455,0.0156737268878785,0.0809506924030299,0.0756573636363635,0.069883818181818,0.0,0.0023405798442424,0.661686748691515,0.1227285778909091,0.0031347453775757,0.016190138480606,0.0151314727272727,0.0139767636363636,0.0
1701124066.314,0.00581684532647,62.87335729773823,11.32553654875845,0.01351574446337,0.16416924317807,0.1731728098801,0.18761733701903,0.0405926788178499,0,25531178.81965096,11631148.651362024,0,12530528.603691569,9302088.740647256,4558017.735891061,0.0,0,17261.848522439548,2223658.3896660195,0,0,4209.357252321283,5091.31386590479,0,0,0,24947.192289672712,0,0,0,0,0,0.011702899221212,3.3620028725939384,0.769284107518181,0.0156737268878785,0.071749909090909,0.062484636363636,0.0586612727272725,0.0,0.0023405798442424,0.6724005745187877,0.1538568215036362,0.0031347453775757,0.0143499818181818,0.0124969272727272,0.0117322545454545,0.0
1701124071.314,0.0071405471234999,67.38869006048243,14.00362543676462,0.00890967330063,0.1661670385247,0.17145198978195,0.18417085043029,0.03941587273809,0,18284179.26109451,16818642.353859995,0,6737871.389446778,7533486.068789343,4465382.185264534,0.0,0,18430.95533046709,2256802.1867943425,0,0,4185.311559164309,4685.137441446676,0,0,0,34215.04609585901,0,0,0,0,0,0.011702899221212,3.779095790275757,0.8151458769252524,0.0,0.0689041818181815,0.0615890909090904,0.0557688181818179,0.0,0.0023405798442424,0.7558191580551514,0.1630291753850505,0.0,0.0137808363636363,0.0123178181818181,0.0111537636363636,0.0
1701124076.314,0.00727124044722,88.02878096854738,15.1209017548046,0.01453501296379,0.16462698297041,0.17388569213572,0.17682364055108,0.03939740357912,0,27026492.64428518,15746431.762697551,0,6253210.471913921,5585642.519741824,4678328.986952436,0.0,0,7762174.202008228,2439901.4666201654,0,0,4283.128402985613,4520.8024065450645,0,0,0,36990.987352924974,0,0,0,0,0,0.011702899221212,5.392475503478788,0.975585290684848,0.0,0.0581614545454545,0.0508463636363635,0.0450260909090904,0.0,0.0023405798442424,1.0784951006957575,0.1951170581369696,0.0,0.0116322909090909,0.0101692727272727,0.0090052181818181,0.0
1701124081.314,0.00687371666666,103.42746778834788,17.54013297506763,0.0138215092158,0.16151145137157,0.17454741646291,0.18618611106045,0.02813759803475,0,36478665.91483711,15698338.524530232,0,7359643.770573566,5609698.813728154,4483751.180815173,0.0,0,7859936.191498262,2429912.99261534,0,0,4154.233451054967,4780.59633445792,0,0,0,38333.55267968121,0,0,0,0,0,0.011702899221212,5.567640671812123,1.0858391595727277,0.0,0.0495510909090905,0.0499418720878784,0.0367585454545449,0.0,0.0023405798442424,1.1135281343624246,0.2171678319145455,0.0,0.0099102181818181,0.0099883744175757,0.007351709090909,0.0
1701124086.314,0.00713236982369,120.29891380959369,19.73962774628879,0.01487085360945,0.15969660520866,0.17547745889987,0.18470848736599,0.03960072673752,0,45917482.35552787,13069832.98245614,0,7345136.667728576,5181019.049052564,4463925.99176477,390327.223864005,0,15810929.238887465,2392520.9536662167,0,0,4589.701135584432,4606.504743419979,0,0,0,38325.14619883041,0,0,0,0,0,0.0,7.13932048560303,1.2473042496393936,0.0,0.05007482430303,0.0409683636363635,0.0351480909090905,0.0,0.0,1.427864097120606,0.2494608499278787,0.0,0.010014964860606,0.0081936727272727,0.0070296181818181,0.0
1701124091.314,0.0069615305004,137.3774427658445,22.393863450516548,0.01497523258598,0.14908192250029,0.17620347982575,0.18527907542579,0.03910463842041,0,55053093.226391256,13261870.98893878,0,6499439.447253246,3476471.130396758,4532311.730443118,385437.4960341734,0,15803528.942115769,2427948.7460300075,0,0,4615.638192307047,4831.969328319694,0,0,0,40671.41240462892,0,0,0,0,0,0.0,7.561947709393938,1.4030286574108226,0.0,0.0349583636363635,0.0361413636363635,0.0307761818181814,0.0,0.0,1.5123895418787876,0.2806057314821645,0.0,0.0069916727272727,0.0072282727272727,0.0061552363636363,0.0
1701124096.314,0.00595673660853,153.11958637108538,24.52361204721571,0.0135854296888,0.1555917722058599,0.17748283543556,0.1832987083716599,0.03765526231036,0,54140756.72171297,10713597.693278069,0,6288068.999607956,3810787.6373829017,3398210.413983441,368601.8137130266,0,15541476.05755551,2397735.95242386,0,0,4607.509035922401,4823.256669733211,0,0,0,56099.477383312296,0,0,0,0,0,0.0,9.397953497530304,1.578933876113906,0.0,0.0211700909090905,0.0244164545454544,0.030026268854545,0.002013086342424,0.0,1.8795906995060605,0.3157867752227812,0.0,0.0042340181818181,0.0048832909090909,0.006005253770909,0.0004026172684848
1701124101.314,0.00555373632265,171.06547917345276,26.78510531427225,0.00796143809239,0.14428279049176,0.17628508695494,0.17958946411361,0.0275757589344,0,51035239.95656895,8376869.562066279,0,6538528.32606913,1882779.9440874269,3354380.666630299,406240.8040501411,0,14641615.635179153,2410874.2367414976,0,0,4461.387648404313,4766.861236884695,0,0,0,56997.11909550471,0,0,0,0,0,0.0,10.981019545454547,1.7397209443005046,0.0,0.012725636363636,0.0157862727272725,0.012009636363636,0.002013086342424,0.0,2.1962039090909093,0.3479441888601009,0.0,0.0025451272727272,0.0031572545454545,0.0024019272727272,0.0004026172684848
1701124106.314,0.0069525364420099,170.84359606184898,25.10961458065026,0.00664430657678,0.1548177761810399,0.18185474163027,0.1781208959999899,0.04182064434362,0,53561840.1522148,6036103.742743357,0,0.0,3766441.92139738,3110752.471578948,416914.9189924298,0,15372902.49630094,6005.5081135701685,0,0,4471.615720524017,4828.968421052631,0,0,0,51939.529630877136,0,0,0,0,0,0.0,10.062331272727272,1.7451098861983836,0.0019107335363635,0.010002545454545,0.0173123474181815,0.0117958504696965,0.0039238198787875,0.0,2.0124662545454544,0.3490219772396767,0.0003821467072727,0.002000509090909,0.0034624694836363,0.0023591700939393,0.0007847639757575
1701124111.314,0.006951222205,180.923146067722,25.0197239433844,0.01409824228758,0.15311678937995,0.18272810899516,0.18044069958233,0.03986809058063,0,54628470.89187372,5475790.23559975,0,0.0,3733097.8864603625,3442940.334128878,396804.2042261231,0,15671169.88676639,6311.134999552092,0,0,4431.941138281757,4505.966587112172,0,0,0,48727.833019797545,0,0,0,0,0,0.0,9.731808272727273,1.7876321726242426,0.0019107335363635,0.0078669999999995,0.0134736363636359,0.010145,0.0039238198787875,0.0,1.9463616545454543,0.3575264345248485,0.0003821467072727,0.0015733999999999,0.0026947272727272,0.002029,0.0007847639757575
1701124116.314,0.00748674271229,175.34024733579275,25.34646934981154,0.01529142364842,0.14970575255242,0.18276652728675,0.179774484892,0.02736329596144,0,47115274.01544573,10941866.048129892,0,0.0,3710385.1551424,3400172.494430021,408199.7913220528,0,16224338.400025424,4453.464772397796,0,0,4116.361287080738,3997.274853155094,0,0,0,49581.90779936213,0,0,0,0,0,0.0,10.003688909090908,1.7856450291303037,0.0019107335363635,0.0096453772151515,0.0135292727272725,0.0103724545454544,0.0039238198787875,0.0,2.0007377818181817,0.3571290058260607,0.0003821467072727,0.0019290754430303,0.0027058545454545,0.0020744909090909,0.0007847639757575
1701124121.314,0.00748404144509,184.9750978835108,25.79527143113665,0.01600797742348,0.15157027909576,0.18734744162491,0.18157256799824,0.02647244010293,0,54962721.39904145,10865175.076315315,0,0.0,1874755.846551756,3113907.62693287,394100.2573489434,0,15773338.894376762,4927.850601544264,0,0,4445.007144278247,4213.210124277018,0,0,0,68254.40833183697,0,0,0,0,0,0.0,11.718829454545451,1.7711007124303029,0.0019107335363635,0.0098380909090905,0.0150552640484845,0.0103242727272724,0.0039238198787875,0.0,2.343765890909091,0.3542201424860606,0.0003821467072727,0.0019676181818181,0.0030110528096969,0.0020648545454545,0.0007847639757575
1701124126.314,0.0061900893448,170.413100040976,25.0515683043703,0.00800775664187,0.1431546621581,0.18892712986989,0.1729051283987299,0.03639868000341,0,47180193.370117344,12115181.930250129,0,0.0,1880730.6247618352,2156469.517329132,371816.0895956228,0,8127559.084694949,4805.026444506302,0,0,4310.87481173674,4226.68598506474,0,0,0,66130.19445659521,0,0,0,0,0,0.0,12.96906809090909,1.845414458087879,0.0019107335363635,0.0116723636363635,0.0153153636363635,0.0119078709151515,0.0039238198787875,0.0,2.593813618181818,0.3690828916175758,0.0003821467072727,0.0023344727272727,0.0030630727272727,0.0023815741830303,0.0007847639757575
1701124131.314,0.00597905365797,181.83420053357705,25.355867940310223,0.00815619621497,0.15274739934597,0.18345838156601,0.17680320758815,0.03871836833333,0,54906009.90406578,11963569.134105634,0,0.0,1886372.683921226,3346257.9103613063,398670.50666666665,0,7883331.128369118,4584.174356960534,0,0,4174.875323067962,4152.0527116066905,0,0,0,66591.16434321618,0,0,0,0,0,0.0,11.436586818181818,1.8002905026212124,0.0019107335363635,0.0100370909090905,0.0136800909090905,0.01057,0.0039238198787875,0.0,2.2873173636363635,0.3600581005242425,0.0003821467072727,0.0020074181818181,0.0027360181818181,0.002114,0.0007847639757575
1701124136.314,0.00713728965849,182.0373949814293,25.34992314904973,0.00794843891184,0.15592437375531,0.18523271545716,0.1817856866751299,0.03867996108949,0,44927386.79059086,10990763.460636877,0,0.0,1875723.7659069928,3403343.457212804,395390.08691225137,0,7742809.179480739,4209.888564318943,0,0,4300.418152526112,4222.136322638835,0,0,0,62926.75538245158,0,0,0,0,0,0.0,11.36617281818182,1.810633394433333,0.0019107335363635,0.0100252533575755,0.013575818181818,0.0102271818181815,0.0039238198787875,0.0,2.273234563636364,0.3621266788866666,0.0003821467072727,0.0020050506715151,0.0027151636363636,0.0020454363636363,0.0007847639757575
1701124141.314,0.00718678498641,182.0890023267913,25.44463985405965,0.0141957959168699,0.15592437375531,0.1866074509446,0.17836683523271,0.02616692428254,0,35940706.25381221,11070523.46118241,0,0.0,1891404.727571416,2230684.751395185,0.0,0,13961.4653223781,3717.485614710208,0,0,4261.604453773844,4142.679116473117,0,0,0,70780.92610408235,0,0,0,0,0,0.0,11.581412909090908,1.830498792239394,0.0019107335363635,0.0085012727272725,0.013752636363636,0.0123552727272725,0.0039238198787875,0.0,2.3162825818181814,0.3660997584478788,0.0003821467072727,0.0017002545454545,0.0027505272727272,0.0024710545454545,0.0007847639757575
1701124146.314,0.00731130181294,182.3757006504509,25.53159704819583,0.0141957959168699,0.1459988583396,0.18515565980092,0.17836793473345,0.04028205923118,0,36509737.23239501,15497495.716491085,0,0.0,2041904.64176604,2233642.951466146,0.0,0,7873559.041632504,2570.9874972432863,0,0,4117.394303735095,4149.273710678172,0,0,0,68930.25938554973,0,0,0,0,0,0.0,11.151197454545454,1.7786848113848486,0.0019107335363635,0.0100063636363635,0.0134263111575755,0.0119001818181815,0.0039238198787875,0.0,2.230239490909091,0.3557369622769697,0.0003821467072727,0.0020012727272727,0.0026852622315151,0.0023800363636363,0.0007847639757575
1701124151.314,0.00708752051156,183.8895872040173,25.39549578305436,0.01311471962616,0.14650671747222,0.18311725153226,0.1805526784748,0.03854859040266,0,51158199.81275003,16917894.455874994,0,0.0,2073186.7163401835,3339183.43494102,0.0,0,14702788.799046729,2201.7831655823093,0,0,4266.15390778352,4137.224486851124,0,0,0,58916.68056868524,0,0,0,0,0,0.0,10.99775209090909,1.7620345062566665,0.0019107335363635,0.0097625419090905,0.0135024545454545,0.0133704339757575,0.0019107335363635,0.0,2.199550418181818,0.3524069012513333,0.0003821467072727,0.0019525083818181,0.0027004909090909,0.0026740867951515,0.0003821467072727
1701124156.314,0.00712153208411,174.74207511334905,25.402028286311214,0.01360608104547,0.14243012302038,0.18135548910035,0.18272752178869,0.0273123199937099,0,52813047.69400036,20664021.87760093,0,0.0,1848468.907893092,3402212.0398631995,0.0,0,15179145.107003769,1878.48419479218,0,0,4241.4525718162495,4217.555988673556,0,0,0,58163.43654986157,0,0,0,0,0,0.0,9.45045081818182,1.6952133175969697,0.0019107335363635,0.010104818181818,0.0119824545454545,0.011998636363636,0.0019107335363635,0.0,1.890090163636364,0.3390426635193939,0.0003821467072727,0.0020209636363636,0.0023964909090909,0.0023997272727272,0.0003821467072727
