time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701121453.954,0.0069704297407449,32.12219075477528,0.77589410154277,0.00694654363971,18.489884202616725,0.1667549247643699,0.1813884532156799,0.0319881551682749,0.0,9653208.353889767,1448025.19613988,0.0,13988555.212131288,9234526.907521851,2751541.462752722,0.0,0.0,8019651.698634799,519509.7445459114,0.0,5209422.347081857,4047.8430206700978,4427.264205275815,0.0,0.0,1424887.4509228775,32754.46132996177,0.0,639699.7152586717,0.0,0.0,0.0,0.0,2.696674290093939,0.01104324405303,0.0069296939878784,0.075947727272727,0.070403948422727,0.1012885454545449,0.0,0.0,0.5393348580187878,0.002208648810606,0.0013859387975757,0.0151895454545454,0.0140807896845454,0.020257709090909,0.0
1701121463.954,0.0073786363077,35.96702079467765,1.35632037158754,0.009606461592825,17.656297119433255,0.16425414804471,0.1729949082736649,0.03003620743514,0.0,9007107.443574362,1129245.1426671844,0.0,11083347.13967001,8589939.159699015,3079754.387638737,0.0,0.0,6315320.978196628,561571.3019932029,0.0,4894260.584410442,4173.154539840455,4111.295001813565,0.0,0.0,1456384.910732572,51462.58459011241,0.0,615713.9421280934,0.0,0.0,0.0,0.002873177160606,4.09260298360303,0.0698767056803027,0.0069296939878784,0.0677899545454545,0.0504323966772724,0.0919130549045452,0.0,0.0005746354321212,0.8185205967206062,0.0139753411360605,0.0013859387975757,0.0135579909090908,0.0100864793354545,0.018382610980909,0.0
1701121473.954,0.007644952922465,41.405019995193456,1.8386982120296351,0.0094433721096649,17.783706100833456,0.17111516529259,0.18252623615397,0.03657010178656,0.0,8687238.174978057,1109882.5557051632,0.0,11179112.6923996,6692306.517361363,2656361.255862312,0.0,0.0,7033221.597134537,542695.7449596294,0.0,4931922.16202043,4400.4004600272365,4261.078240378743,0.0,0.0,1471651.3790417353,67661.12782715257,0.0,630988.6598771323,0.0,0.0,0.0,0.005746354321212,4.441885521327273,0.2473797097999997,0.0069296939878784,0.0642589360575755,0.0438976389545452,0.0604631818181815,0.0,0.0011492708642424,0.8883771042654546,0.0494759419599999,0.0013859387975757,0.0128517872115151,0.008779527790909,0.0120926363636362,0.0
1701121483.954,0.0068186983869449,46.17478061769268,2.291763097156985,0.01007709950024,4.88204873221565,0.1741741049397899,0.18402157780217,0.03176806853171,0.0,6735501.383656849,917515.126349649,0.0,14091074.919490736,6641602.1055849055,2287647.741226648,234937.24550431545,0.0,7452444.053495548,538602.8436533823,0.0,3875482.351138022,4328.433776510449,4400.20013509737,0.0,0.0,1478944.4251054963,82640.59662651614,0.0,192585.77494252377,0.0,0.0,0.0,0.005746354321212,5.233475071639393,0.3757045110383837,0.0069296939878784,0.053431909090909,0.043161909090909,0.0479656539696967,0.0,0.0011492708642424,1.0466950143278786,0.0751409022076767,0.0013859387975757,0.0106863818181818,0.0086323818181818,0.0095931307939393,0.0
1701121493.954,0.00771166412746,39.05655245373936,2.84616265262245,0.0137229456393799,0.16862476100799,0.185761349252285,0.1872193902399699,0.033755643766035,0.0,3942110.4629567056,740519.2379495708,0.0,12420699.209006844,6047383.213256843,3191897.33786494,466173.3827843063,0.0,4472298.300240399,546311.5486832887,0.0,0.0,4409.643456361208,4241.2679845059865,0.0,0.0,470105.6709638634,105026.85829775957,0.0,0.0,0.0,0.0,0.0,0.005746354321212,5.9769322783,0.5100042358939663,0.0,0.051365142213636,0.0436769545454542,0.0424176658863635,0.0,0.0011492708642424,1.19538645566,0.1020008471787932,0.0,0.0102730284427272,0.0087353909090908,0.0084835331772727,0.0
1701121503.954,0.0075838397395749,30.651306725166407,2.9539381545775303,0.011891250935825,0.16605135706478,0.191783324213205,0.19227704609651,0.0332127213761899,0.0,1923263.3363496612,134791.6380696407,0.0,15288153.554828417,5208103.964857254,3090442.779102195,439225.4550853728,0.0,1918568.532036072,28177.563600155238,0.0,0.0,4661.57200816112,4195.978502590752,0.0,0.0,0.0,100177.60119845258,0.0,0.0,0.0,0.0,0.0,0.005746354321212,6.060940969404546,0.593025869299461,0.0,0.0367725079196967,0.0407409037015147,0.0403406363636359,0.0,0.0011492708642424,1.2121881938809091,0.1186051738598922,0.0,0.0073545015839393,0.0081481807403029,0.0080681272727272,0.0
1701121513.954,0.00721850800402,22.59245804708702,2.8011992294867296,0.01089694064475,0.1662103656123799,0.198333891705165,0.193417813158415,0.038112085425995,0.0,970540.168104774,106426.1347197014,0.0,13827404.334225325,5634016.417155587,2742582.248194197,422905.9088538647,0.0,982144.4790997196,1430.8493766521897,0.0,37.06653152827047,4607.559146291185,4173.6978640195175,0.0,0.0,0.0,94687.94311180136,0.0,0.0,0.0,0.0,0.0,0.005746354321212,4.05939759090909,0.6690063185393937,0.0,0.0356332727272725,0.0386175278575754,0.0511811818181815,0.0,0.0011492708642424,0.8118795181818181,0.1338012637078787,0.0,0.0071266545454545,0.007723505571515,0.0102362363636363,0.0
1701121523.954,0.0078651658763799,23.883290847592868,3.00370047468852,0.0114403269864399,0.158758636467565,0.198135721282305,0.188068588477805,0.0334517073261849,0.0,750826.0729845446,109843.73857217604,0.0,18263620.213152196,5057124.985233834,3268651.8537852475,661079.9900255569,0.0,761154.8049712023,666.3259444010066,0.0,72.19992256908114,4388.31369485671,4035.796822634534,0.0,0.0,0.0,100479.64077776944,0.0,0.0,0.0,0.0,0.0,0.0,3.152748045454545,0.7159112945272725,0.0030340082242422,0.0352564090909087,0.0389865909090907,0.0480006818181817,0.0,0.0,0.6305496090909091,0.1431822589054545,0.0006068016448484,0.0070512818181817,0.0077973181818181,0.0096001363636363,0.0
1701121533.954,0.008063039529725,24.02422134398988,3.009115651642325,0.0138150642498999,0.16563458906292,0.200494691987545,0.192875616306225,0.03746797851042,0.0,552539.8418665203,1298869.6267697886,0.0,16469400.69457335,4860176.063121984,3839243.728840031,822047.449029784,0.0,562412.1689230315,622692.2221486752,0.0,74.25975121005419,4423.522453544345,4371.482919983526,0.0,0.0,0.0,99491.66365346548,0.0,0.0,0.0,0.0,0.0,0.0,3.456668,0.710730208560606,0.0060680164484845,0.0323806487378785,0.0387705454545452,0.0530522349909087,0.0,0.0,0.6913335999999999,0.1421460417121212,0.0012136032896969,0.0064761297475757,0.007754109090909,0.0106104469981817,0.0
1701121543.954,0.007408043250435,22.976812807806557,3.084468299475255,0.01328502867291,0.15738884158032,0.198758089106505,0.1918059025981,0.0412212403318199,0.0,514749.4007615828,2946618.578718814,0.0,11456570.4027657,4250185.404641924,3664274.353449532,420124.95390474633,0.0,515337.2503516941,884061.4461409241,0.0,146.99667584721743,4640.162108716129,4171.560782703617,497.5257447696201,0.0,0.0,97849.68832011004,0.0,0.0,0.0,0.0,71.07510639566001,0.0,3.5123686363636364,0.7188526932374242,0.0060680164484845,0.030059227272727,0.0362208636363635,0.0474893613303027,0.0,0.0,0.7024737272727273,0.1437705386474848,0.0012136032896969,0.0060118454545454,0.0072441727272727,0.0094978722660605,0.0
